0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
6,Commercial Services & Supplies,4990,0,4990,912,0,912,35,0,35,6,0,6,7,0,7,1,0,1,5288,0,5288,1004,0,1004
7,Construction Materials,25431,60,25491,4647,11,4658,44,0,45,8,0,8,287,0,287,54,0,54,27720,60,27780,5260,11,5272
8,Consumer Durables,9001,0,9001,1645,0,1645,0,0,0,0,0,0,105,0,105,20,0,20,9307,0,9307,1766,0,1766
9,Diversified2,2101,0,2101,384,0,384,-9,0,-8,-2,0,-2,23,0,23,4,0,4,2372,0,2372,450,0,450
10,Diversified Consumer Services,701,0,701,128,0,128,5,0,6,1,0,1,-3,0,-3,-1,0,-1,734,0,734,139,0,139
11,"Food, Beverages & Tobacco",61747,76,61823,11283,14,11297,243,0,244,44,0,45,-113,0,-113,-22,0,-22,64291,76,64367,12200,14,12214
12,Forest Materials,379,0,379,69,0,69,-1,0,0,0,0,0,-1,0,-1,0,0,0,388,0,388,74,0,74
13,General Industrials,5358,0,5358,979,0,979,-62,0,-62,-11,0,-11,79,0,79,15,0,15,5955,0,5955,1130,0,1130
14,Hardware Technology & Equipment,254,0,254,46,0,46,-2,0,-2,0,0,0,-2,0,-2,0,0,0,271,0,271,51,0,51
15,Healthcare Equipment & Supplies,1211,0,1211,221,0,221,34,0,34,6,0,6,19,0,19,4,0,4,1191,0,1191,226,0,226
16,Healthcare Services,3626,125,3751,663,23,685,0,0,1,0,0,0,28,0,28,5,0,5,3933,125,4058,746,24,770
17,"Hotels, Restaurants & Tourism",4478,100,4578,818,18,837,-2,0,-1,0,0,0,46,0,46,9,0,9,4971,100,5071,943,19,962
18,Household & Personal Products,44163,0,44163,8070,0,8070,187,0,187,34,0,34,474,0,474,90,0,90,44435,0,44435,8432,0,8432
19,Media,11170,0,11170,2041,0,2041,24,0,24,4,0,4,70,0,70,13,0,13,12567,0,12567,2385,0,2385
20,Metals & Mining,35755,830,36585,6533,152,6685,-81,-49,-130,-15,-9,-24,993,-411,582,188,-78,110,38365,560,38925,7280,106,7386
21,Oil & Gas,72816,8271,81087,13305,1511,14817,243,-595,-352,44,-109,-64,4640,-108,4532,881,-21,860,77018,8210,85228,14615,1558,16173
22,Pharmaceuticals & Biotechnology,57071,65,57135,10428,12,10440,426,-50,377,78,-9,69,-202,-7,-210,-38,-1,-40,57057,57,57114,10827,11,10838
23,Realty,14504,255,14759,2650,47,2697,-44,0,-44,-8,0,-8,172,0,172,33,0,33,16459,255,16714,3123,48,3172
24,Retailing,2528,0,2528,462,0,462,2,0,2,0,0,0,-13,0,-13,-2,0,-2,2871,0,2871,545,0,545
25,Software & Services,131467,0,131467,24022,0,24022,821,0,821,150,0,150,928,0,928,176,0,176,126567,0,126567,24018,0,24018
26,Telecom Services,21541,1400,22941,3936,256,4192,-491,0,-491,-90,0,-90,293,0,293,56,0,56,22635,1400,24035,4295,266,4561
27,Telecommunications Equipment,124,0,124,23,0,23,-1,0,-1,0,0,0,5,0,5,1,0,1,134,0,134,25,0,25
28,"Textiles, Apparels & Accessories",15260,0,15260,2788,0,2788,-6,0,-6,-1,0,-1,28,0,28,5,0,5,16176,0,16176,3070,0,3070
29,Transportation,9478,0,9478,1732,0,1732,132,0,132,24,0,24,63,0,63,12,0,12,10211,0,10211,1938,0,1938
29 a,Airlines,235,0,235,43,0,43,-22,0,-22,-4,0,-4,-6,0,-6,-1,0,-1,225,0,225,43,0,43
29 b,Logistics,734,0,734,134,0,134,5,0,5,1,0,1,0,0,0,0,0,0,757,0,757,144,0,144
29 c,Marine Port & Services,3181,0,3181,581,0,581,18,0,18,3,0,3,10,0,10,2,0,2,3505,0,3505,665,0,665
29 d,Roads & Highways,943,0,943,172,0,172,137,0,137,25,0,25,74,0,74,14,0,14,1366,0,1366,259,0,259
29 e,Shipping,1011,0,1011,185,0,185,-4,0,-4,-1,0,-1,-13,0,-13,-3,0,-3,1000,0,1000,190,0,190
29 f,Surface Transportation,30,0,30,5,0,5,1,0,1,0,0,0,0,0,0,0,0,0,32,0,32,6,0,6
29 g,Transport Related Services,3343,0,3343,611,0,611,-3,0,-3,-1,0,-1,-1,0,-1,0,0,0,3328,0,3328,631,0,631
30,Utilities3,35926,431,36356,6565,79,6643,73,-10,63,13,-2,12,392,0,392,74,0,74,38336,431,38766,7275,82,7356
31,Sovereign,0,64208,64208,0,11732,11732,0,935,935,0,171,171,0,977,977,0,185,185,0,65335,65335,0,12398,12398
32,Others4,13308,51933,65241,2432,9489,11921,126,-1153,-1027,23,-211,-188,150,985,1134,28,187,215,14322,52257,66578,2718,9916,12634
,Grand Total,1007489,161828,1169317,184094,29570,213664,2885,-1040,1844,527,-190,337,16379,1669,18048,3108,317,3425,1056559,162626,1219186,200497,30861,231358
"1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,
"1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,
"1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,
"1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,
"1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,
"1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,
"1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,
"1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,
"2AS per BSE  Classification Companies under ""Diversified""  are as follows:","2AS per BSE  Classification Companies under ""Diversified""  are as follows:","2AS per BSE  Classification Companies under ""Diversified""  are as follows:","2AS per BSE  Classification Companies under ""Diversified""  are as follows:",,,,,,,,,,,,,,,,,,,,,,
"2AS per BSE  Classification Companies under ""Diversified""  are as follows:","2AS per BSE  Classification Companies under ""Diversified""  are as follows:","2AS per BSE  Classification Companies under ""Diversified""  are as follows:","2AS per BSE  Classification Companies under ""Diversified""  are as follows:",,,,,,,,,,,,,,,,,,,,,,
Mercator Limited,Mercator Limited,Mercator Limited,Mercator Limited,,,,,,,,,,,,,,,,,,,,,,
Kutch Salt & Allied Industries Ltd.,Kutch Salt & Allied Industries Ltd.,Kutch Salt & Allied Industries Ltd.,Kutch Salt & Allied Industries Ltd.,,,,,,,,,,,,,,,,,,,,,,
SVARTCORP,SVARTCORP,SVARTCORP,SVARTCORP,,,,,,,,,,,,,,,,,,,,,,
Advanced Micronic Devices Ltd.,Advanced Micronic Devices Ltd.,Advanced Micronic Devices Ltd.,Advanced Micronic Devices Ltd.,,,,,,,,,,,,,,,,,,,,,,
VBC Industries Ltd,VBC Industries Ltd,VBC Industries Ltd,VBC Industries Ltd,,,,,,,,,,,,,,,,,,,,,,
Cosco (India) ltd.,Cosco (India) ltd.,Cosco (India) ltd.,Cosco (India) ltd.,,,,,,,,,,,,,,,,,,,,,,
DCM Shriram Consolidated Ltd.,DCM Shriram Consolidated Ltd.,DCM Shriram Consolidated Ltd.,DCM Shriram Consolidated Ltd.,,,,,,,,,,,,,,,,,,,,,,
Cimmco Ltd,Cimmco Ltd,Cimmco Ltd,Cimmco Ltd,,,,,,,,,,,,,,,,,,,,,,
Gillanders Arbuthnot & Co. Ltd.,Gillanders Arbuthnot & Co. Ltd.,Gillanders Arbuthnot & Co. Ltd.,Gillanders Arbuthnot & Co. Ltd.,,,,,,,,,,,,,,,,,,,,,,
ADITYA BIRLA NUVO LTD.,ADITYA BIRLA NUVO LTD.,ADITYA BIRLA NUVO LTD.,ADITYA BIRLA NUVO LTD.,,,,,,,,,,,,,,,,,,,,,,
KESORAM IND,KESORAM IND,KESORAM IND,KESORAM IND,,,,,,,,,,,,,,,,,,,,,,
"Empire Industries Ltd.,","Empire Industries Ltd.,","Empire Industries Ltd.,","Empire Industries Ltd.,",,,,,,,,,,,,,,,,,,,,,,
BALMER LAWRI,BALMER LAWRI,BALMER LAWRI,BALMER LAWRI,,,,,,,,,,,,,,,,,,,,,,
3M INDIA LTD,3M INDIA LTD,3M INDIA LTD,3M INDIA LTD,,,,,,,,,,,,,,,,,,,,,,
"3Sub-category under ""Utilities"" are  as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are  as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are  as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are  as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)",,,,,,,,,,,,,,,,,,,,,,
"3Sub-category under ""Utilities"" are  as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are  as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are  as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are  as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)",,,,,,,,,,,,,,,,,,,,,,
"3Sub-category under ""Utilities"" are  as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are  as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are  as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are  as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)",,,,,,,,,,,,,,,,,,,,,,
4AUC of Top 10 companies under Others Category in Debt is  as below,4AUC of Top 10 companies under Others Category in Debt is  as below,4AUC of Top 10 companies under Others Category in Debt is  as below,4AUC of Top 10 companies under Others Category in Debt is  as below,4AUC of Top 10 companies under Others Category in Debt is  as below,,,,,,,,,,,,,,,,,,,,,
Sr.  No.,Companies,"As on  September 30, 2012 in INR Cr.",Companies,"As on  September 15, 2012 in INR Cr.",,,,,,,,,,,,,,,,,,,,,
1,NABARD,9324,NABARD,9074,,,,,,,,,,,,,,,,,,,,,
2,Exim Bank,8624,Exim Bank,7779,,,,,,,,,,,,,,,,,,,,,
3,National Housing  Bank,4985,National Housi,5010,,,,,,,,,,,,,,,,,,,,,
4,EMGFL Ltd,2332,EMGFL Ltd,2403,,,,,,,,,,,,,,,,,,,,,
5,SIDBI,2049,SIDBI,2371,,,,,,,,,,,,,,,,,,,,,
6,J.P.MORGAN CP,2000,J.P.MORGA,2000,,,,,,,,,,,,,,,,,,,,,
7,WIRELESS  BUSINESS SERVICES PVT LTD,1335,WIRELESS B,1335,,,,,,,,,,,,,,,,,,,,,
8,SISTEMA SHYAM  TELESER,1280,SISTEMA SH,1280,,,,,,,,,,,,,,,,,,,,,
9,WIRELESS BROAD  BUS SER DELHI RESET RTN,1120,WIRELESS B,1120,,,,,,,,,,,,,,,,,,,,,
10,TRIL Infopark  Ltd,980,TRIL Infopark,980,,,,,,,,,,,,,,,,,,,,,
,Total,34028,Total,33353,,,,,,,,,,,,,,,,,,,,,
,Note: RBI reference rate is used for conversion from INR to USD,Note: RBI reference rate is used for conversion from INR to USD,Note: RBI reference rate is used for conversion from INR to USD,,,,,,,,,,,,,,,,,,,,,,
,"AUC as on September 30,  2012",52.697,,,,,,,,,,,,,,,,,,,,,,,
,"Net  Investment September 16-30, 2012",52.697,,,,,,,,,,,,,,,,,,,,,,,
,"AUC as on  September 15, 2012",54.727,,,,,,,,,,,,,,,,,,,,,,,
,"Net  Investment September 1-15, 2012",54.727,,,,,,,,,,,,,,,,,,,,,,,
,INR to USD conversion of FII net Investment details on SEBI  website is done on the basis of daily RBI reference rate. However here RBI  reference rate of end of period is used for conversion from INR to USD.,INR to USD conversion of FII net Investment details on SEBI  website is done on the basis of daily RBI reference rate. However here RBI  reference rate of end of period is used for conversion from INR to USD.,INR to USD conversion of FII net Investment details on SEBI  website is done on the basis of daily RBI reference rate. However here RBI  reference rate of end of period is used for conversion from INR to USD.,,,,,,,,,,,,,,,,,,,,,,
"Note: BSE had classified more than 3400 number of  issuers into 31 sectors. SEBI has decided to rely on the BSE classification.  Any FII investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of  issuers into 31 sectors. SEBI has decided to rely on the BSE classification.  Any FII investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of  issuers into 31 sectors. SEBI has decided to rely on the BSE classification.  Any FII investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of  issuers into 31 sectors. SEBI has decided to rely on the BSE classification.  Any FII investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of  issuers into 31 sectors. SEBI has decided to rely on the BSE classification.  Any FII investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of  issuers into 31 sectors. SEBI has decided to rely on the BSE classification.  Any FII investment outside those 3400 issueres, is classified under  ""Others"".",,,,,,,,,,,,,,,,,,,,
