0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
6,Commercial  Services & Supplies,5270,0,5270,854,0,854,18,0,18,3,0,3,36,0,36,6,0,6,6414,0,6414,1044,0,1044,"October 31, 2013"
7,Construction  Materials,27881,0,27881,4519,0,4519,154,0,154,25,0,25,176,0,176,29,0,29,27633,0,27633,4500,0,4500,"October 31, 2013"
8,Consumer  Durables,3710,0,3710,601,0,601,15,0,15,2,0,2,58,0,58,10,0,10,3867,0,3867,630,0,630,"October 31, 2013"
9,Diversified2,2813,0,2813,456,0,456,3,0,3,0,0,0,14,0,14,2,0,2,2820,0,2820,459,0,459,"October 31, 2013"
10,Diversified  Consumer Services,135,0,135,22,0,22,-4,0,-4,-1,0,-1,-1,0,-1,0,0,0,153,0,153,25,0,25,"October 31, 2013"
11,"Food,  Beverages & Tobacco",88203,0,88203,14297,0,14297,-175,-88,-263,-28,-14,-43,208,200,408,34,33,66,89173,200,89373,14521,33,14553,"October 31, 2013"
12,Forest  Materials,386,0,386,63,0,63,-7,0,-7,-1,0,-1,0,0,0,0,0,0,387,0,387,63,0,63,"October 31, 2013"
13,General  Industrials,5547,0,5547,899,0,899,39,0,39,6,0,6,62,0,62,10,0,10,5984,0,5984,974,0,974,"October 31, 2013"
14,Hardware  Technology & Equipment,122,0,122,20,0,20,-1,0,-1,0,0,0,0,0,0,0,0,0,124,0,124,20,0,20,"October 31, 2013"
15,Healthcare  Equipment & Supplies,149,0,149,24,0,24,-1,0,-1,0,0,0,1,0,1,0,0,0,158,0,158,26,0,26,"October 31, 2013"
16,Healthcare  Services,5420,125,5545,879,20,899,-12,0,-12,-2,0,-2,2,0,2,0,0,0,5489,125,5614,894,20,914,"October 31, 2013"
17,"Hotels,  Restaurants & Tourism",4713,0,4713,764,0,764,17,0,17,3,0,3,22,0,22,4,0,4,4999,0,4999,814,0,814,"October 31, 2013"
18,Household  & Personal Products,44900,50,44950,7278,8,7286,-62,0,-62,-10,0,-10,-95,0,-95,-15,0,-15,45774,50,45824,7454,8,7462,"October 31, 2013"
19,Media,17508,190,17698,2838,31,2869,285,0,285,46,0,46,265,0,265,43,0,43,19049,190,19239,3102,31,3133,"October 31, 2013"
20,Metals  & Mining,34608,155,34763,5610,25,5635,172,-10,163,28,-2,26,767,0,767,125,0,125,37128,155,37283,6046,25,6071,"October 31, 2013"
21,Oil  & Gas,81967,3115,85082,13286,505,13791,142,-395,-252,23,-64,-41,1287,-202,1085,210,-33,177,86893,2735,89628,14150,445,14595,"October 31, 2013"
22,Pharmaceuticals  & Biotechnology,92615,482,93097,15012,78,15090,727,0,727,118,0,118,266,0,266,43,0,43,91899,482,92382,14965,79,15043,"October 31, 2013"
23,Realty,13807,250,14057,2238,41,2279,103,0,103,17,0,17,50,0,50,8,0,8,13965,250,14215,2274,41,2315,"October 31, 2013"
24,Retailing,2376,0,2376,385,0,385,-11,0,-11,-2,0,-2,-64,0,-64,-10,0,-10,2513,0,2513,409,0,409,"October 31, 2013"
25,Software  & Services,208876,0,208876,33857,0,33857,2048,0,2048,332,0,332,2584,0,2584,421,0,421,204989,0,204989,33380,0,33380,"October 31, 2013"
26,Telecom  Services,36205,930,37135,5869,151,6019,-6,0,-6,-1,0,-1,485,0,485,79,0,79,37572,930,38502,6118,151,6270,"October 31, 2013"
27,Telecommunications  Equipment,123,0,123,20,0,20,0,0,0,0,0,0,-1,0,-1,0,0,0,121,0,121,20,0,20,"October 31, 2013"
28,"Textiles,  Apparels & Accessories",14646,0,14646,2374,0,2374,-2,0,-2,0,0,0,189,0,189,31,0,31,15792,0,15792,2572,0,2572,"October 31, 2013"
29,Transportation,12982,0,12982,2104,0,2104,71,0,71,12,0,12,162,0,162,26,0,26,13298,0,13298,2165,0,2165,"October 31, 2013"
29 a,Airlines,157,0,157,25,0,25,-6,0,-6,-1,0,-1,14,0,14,2,0,2,166,0,166,27,0,27,"October 31, 2013"
29 b,Logistics,826,0,826,134,0,134,3,0,3,1,0,1,4,0,4,1,0,1,840,0,840,137,0,137,"October 31, 2013"
29 c,Marine Port & Services,5969,0,5969,967,0,967,77,0,77,13,0,13,133,0,133,22,0,22,6019,0,6019,980,0,980,"October 31, 2013"
29 d,Roads & Highways,837,0,837,136,0,136,7,0,7,1,0,1,-8,0,-8,-1,0,-1,863,0,863,141,0,141,"October 31, 2013"
29 e,Shipping,1118,0,1118,181,0,181,-12,0,-12,-2,0,-2,-5,0,-5,-1,0,-1,1108,0,1108,180,0,180,"October 31, 2013"
29 f,Surface Transportation,25,0,25,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,4,0,4,"October 31, 2013"
29 g,Transport Related Services,4049,0,4049,656,0,656,2,0,2,0,0,0,23,0,23,4,0,4,4276,0,4276,696,0,696,"October 31, 2013"
30,Utilities3,42332,500,42832,6862,81,6943,125,5,130,20,1,21,398,0,398,65,0,65,44309,500,44809,7215,81,7297,"October 31, 2013"
31,Sovereign,0,57749,57749,0,9361,9361,0,-5461,-5461,0,-885,-885,0,-1403,-1403,0,-228,-228,0,56410,56410,0,9186,9186,"October 31, 2013"
32,Others4,41969,39551,81520,6803,6411,13214,170,-784,-615,27,-127,-100,116,-3459,-3344,19,-563,-544,47920,35534,83454,7803,5786,13590,"October 31, 2013"
,Grand  Total,1240142,132704,1372846,201019,21510,222529,4979,-7169,-2190,807,-1162,-355,10727,-6409,4318,1747,-1044,703,1290496,126063,1416560,210144,20528,230672,"October 31, 2013"
,,,,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
"1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
"1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
"1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
"1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
"1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
"1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
"1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
"1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
,,,,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
"2AS per BSE Classification Companies under ""Diversified"" are as follows:","2AS per BSE Classification Companies under ""Diversified"" are as follows:","2AS per BSE Classification Companies under ""Diversified"" are as follows:","2AS per BSE Classification Companies under ""Diversified"" are as follows:",,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
"2AS per BSE Classification Companies under ""Diversified"" are as follows:","2AS per BSE Classification Companies under ""Diversified"" are as follows:","2AS per BSE Classification Companies under ""Diversified"" are as follows:","2AS per BSE Classification Companies under ""Diversified"" are as follows:",,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
Mercator Limited,Mercator Limited,Mercator Limited,Mercator Limited,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
Kutch Salt & Allied Industries Ltd.,Kutch Salt & Allied Industries Ltd.,Kutch Salt & Allied Industries Ltd.,Kutch Salt & Allied Industries Ltd.,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
SVARTCORP,SVARTCORP,SVARTCORP,SVARTCORP,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
Advanced Micronic Devices Ltd.,Advanced Micronic Devices Ltd.,Advanced Micronic Devices Ltd.,Advanced Micronic Devices Ltd.,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
VBC Industries Ltd,VBC Industries Ltd,VBC Industries Ltd,VBC Industries Ltd,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
Cosco (India) ltd.,Cosco (India) ltd.,Cosco (India) ltd.,Cosco (India) ltd.,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
DCM Shriram Consolidated Ltd.,DCM Shriram Consolidated Ltd.,DCM Shriram Consolidated Ltd.,DCM Shriram Consolidated Ltd.,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
Cimmco Ltd,Cimmco Ltd,Cimmco Ltd,Cimmco Ltd,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
Gillanders Arbuthnot & Co. Ltd.,Gillanders Arbuthnot & Co. Ltd.,Gillanders Arbuthnot & Co. Ltd.,Gillanders Arbuthnot & Co. Ltd.,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
ADITYA BIRLA NUVO LTD.,ADITYA BIRLA NUVO LTD.,ADITYA BIRLA NUVO LTD.,ADITYA BIRLA NUVO LTD.,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
KESORAM IND,KESORAM IND,KESORAM IND,KESORAM IND,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
"Empire Industries Ltd.,","Empire Industries Ltd.,","Empire Industries Ltd.,","Empire Industries Ltd.,",,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
BALMER LAWRI,BALMER LAWRI,BALMER LAWRI,BALMER LAWRI,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
3M INDIA LTD,3M INDIA LTD,3M INDIA LTD,3M INDIA LTD,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
,,,,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
"3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)",,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
"3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)",,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
"3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)",,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
,,,,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
4AUC of Top 10 companies under Others Category in Debt is as below,4AUC of Top 10 companies under Others Category in Debt is as below,4AUC of Top 10 companies under Others Category in Debt is as below,4AUC of Top 10 companies under Others Category in Debt is as below,4AUC of Top 10 companies under Others Category in Debt is as below,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
Sr. No.,Companies,"As on October  31, 2013 in INR Cr.",Companies,"As on October 15, 2013 in INR Cr.",,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
1,NABARD,3221,NABARD,3996,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
2,Exim Bank,3125,Exim Bank,3483,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
3,EMGFL Ltd,2761,EMGFL Ltd,2798,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
4,J.P.MORGAN CP,2000,J.P.MORGAN C,2000,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
5,National Housing Bank,1354,National Housing,1809,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
6,SISTEMA SHYAM TELESER,1280,SISTEMA SHY,1280,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
7,TRIL Infopark Ltd,980,VODAFONE IN,1240,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
8,L  & T Infra Fin NCD,870,TRIL Infopark Lt,980,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
9,TATA CAPITAL FIN CP,835,SIDBI,934,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
10,JSW TECH PROJ MGMT  NCD,801,L  & T Infra Fin,920,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
,Total,17228,Total,19440,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
,,,,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
,Note: RBI reference rate is used for conversion from INR to USD,Note: RBI reference rate is used for conversion from INR to USD,Note: RBI reference rate is used for conversion from INR to USD,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
,"AUC as on  October 31, 2013",61.41,,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
,"Net Investment  October 16-31, 2013",61.41,,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
,"AUC as on  October 15, 2013",61.6929,,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
,"Net Investment  October 1-15, 2013",61.6929,,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
,INR to USD conversion of FII net Investment details on SEBI  website is done on the basis of daily RBI reference rate. However here RBI  reference rate of end of period is used for conversion from INR to USD.,INR to USD conversion of FII net Investment details on SEBI  website is done on the basis of daily RBI reference rate. However here RBI  reference rate of end of period is used for conversion from INR to USD.,INR to USD conversion of FII net Investment details on SEBI  website is done on the basis of daily RBI reference rate. However here RBI  reference rate of end of period is used for conversion from INR to USD.,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
,,,,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
"Note: BSE had classified more than 3400 number of  issuers into 31 sectors. SEBI has decided to rely on the BSE classification.  Any FII investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of  issuers into 31 sectors. SEBI has decided to rely on the BSE classification.  Any FII investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of  issuers into 31 sectors. SEBI has decided to rely on the BSE classification.  Any FII investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of  issuers into 31 sectors. SEBI has decided to rely on the BSE classification.  Any FII investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of  issuers into 31 sectors. SEBI has decided to rely on the BSE classification.  Any FII investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of  issuers into 31 sectors. SEBI has decided to rely on the BSE classification.  Any FII investment outside those 3400 issueres, is classified under  ""Others"".",,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
,,,,,,,,,,,,,,,,,,,,,,,,,,"October 31, 2013"
